Vehicle_ID,Type,Current_Latitude,Current_Longitude,Battery_Percentage,Status,Last_Assigned_Time
VEH00592,EV,41.89522774940437,-87.6271136367243,76.0,Idle,2025-04-01 19:59:54
VEH00593,EV,41.947992283754715,-87.65752830692173,20.0,Idle,2025-04-01 18:40:01
VEH00594,EV,41.898678822727646,-87.63214673246132,71.0,Idle,2025-04-01 17:02:12
VEH00595,EV,41.89622187271162,-87.63215946168074,24.0,Idle,2025-04-01 18:28:58
VEH00596,EV,41.90170951764334,-87.63022871625459,21.0,Idle,2025-04-01 19:33:15
VEH00597,EV,41.977804376333,-87.89974083159247,58.0,Idle,2025-04-01 17:04:21
VEH00598,EV,41.98234870148526,-87.91328564087924,97.0,Idle,2025-04-01 23:04:54
VEH00599,EV,41.96877165930525,-87.65719576874929,66.0,Idle,2025-04-01 17:31:21
VEH00600,EV,41.9637076417077,-87.65538795933286,56.0,Idle,2025-04-01 19:31:32
VEH00601,EV,41.99753545462875,-87.69834684835848,69.0,Idle,2025-04-01 21:50:21
VEH00602,EV,41.87749687886218,-87.62132907777428,76.0,Idle,2025-04-01 20:59:24
VEH00603,EV,41.897620441615956,-87.63681966620827,28.0,Idle,2025-04-01 18:49:28
VEH00604,EV,41.884463770266365,-87.63063635677047,28.0,Idle,2025-04-01 21:35:32
VEH00605,EV,41.97651274308432,-87.90173590766112,69.0,Idle,2025-04-01 21:31:24
VEH00606,EV,41.975570363331045,-87.90309218604514,84.0,Idle,2025-04-01 23:35:34
VEH00607,EV,41.96761734602045,-87.65979111016914,75.0,Idle,2025-04-01 22:32:56
VEH00608,EV,41.761439567635,-87.6154711043205,71.0,Idle,2025-04-01 20:57:12
VEH00609,EV,41.98982972499252,-87.66527034422711,53.0,Idle,2025-04-01 17:50:53
VEH00610,EV,42.00818918137528,-87.67241848251551,24.0,Idle,2025-04-01 18:46:38
VEH00611,EV,41.87529647831922,-87.62576598671659,31.0,Idle,2025-04-01 19:14:52
VEH00612,EV,41.903230567546935,-87.63063860765284,24.0,Idle,2025-04-01 23:58:53
VEH00613,EV,41.98503364522823,-87.65929633961987,57.0,Idle,2025-04-01 23:17:43
VEH00614,EV,41.79275191319274,-87.58872816074881,85.0,Idle,2025-04-01 22:08:16
VEH00615,EV,41.889096303093616,-87.63652766491587,27.0,Idle,2025-04-01 20:23:26
VEH00616,EV,41.87589311172854,-87.65913039150713,25.0,Idle,2025-04-01 21:23:44
VEH00617,EV,41.78327220722075,-87.59101026607492,100.0,Idle,2025-04-01 21:04:42
VEH00618,EV,41.878024997889,-87.62217632661337,87.0,Idle,2025-04-01 22:02:36
VEH00619,EV,41.86171568892674,-87.61645737340481,75.0,Idle,2025-04-01 18:58:09
VEH00620,EV,41.98005728379645,-87.89937398006138,67.0,Idle,2025-04-01 20:24:04
VEH00621,EV,41.882099364992605,-87.63153232120086,84.0,Idle,2025-04-01 22:17:13
VEH00622,EV,41.8989844989505,-87.63177957861166,78.0,Idle,2025-04-01 17:25:45
VEH00623,EV,41.89033235979905,-87.61640129790406,54.0,Idle,2025-04-01 21:02:46
VEH00624,EV,41.88030951571777,-87.63043753366358,46.0,Idle,2025-04-01 23:20:10
VEH00625,EV,41.90330785544432,-87.67819173683829,33.0,Idle,2025-04-01 23:25:27
VEH00626,EV,41.68685842557965,-87.57116654774413,67.0,Idle,2025-04-01 22:03:44
VEH00627,EV,41.87811937811731,-87.63314843078133,20.0,Idle,2025-04-01 19:26:59
VEH00628,EV,41.882092301054115,-87.63585233761584,81.0,Idle,2025-04-01 20:44:44
VEH00629,EV,41.97621032269165,-87.90615462873409,63.0,Idle,2025-04-01 21:07:11
VEH00630,EV,41.89820193606088,-87.61556274574916,42.0,Idle,2025-04-01 20:04:30
VEH00631,EV,41.88297358078554,-87.63081008507636,43.0,Idle,2025-04-01 19:15:36
VEH00632,EV,41.88170847028833,-87.62203980140217,60.0,Idle,2025-04-01 21:09:48
VEH00633,EV,41.87170860520087,-87.65982571946655,36.0,Idle,2025-04-01 18:51:48
VEH00634,EV,41.88806906645962,-87.61898084826176,82.0,Idle,2025-04-01 19:36:54
VEH00635,EV,41.96172968006493,-87.65914153325619,94.0,Idle,2025-04-01 22:30:21
VEH00636,EV,41.89510175702096,-87.62518961496143,62.0,Idle,2025-04-01 17:32:00
VEH00637,EV,42.00153029585009,-87.69249381498892,58.0,Idle,2025-04-01 23:13:55
VEH00638,EV,41.97944067692581,-87.90446585558512,36.0,Idle,2025-04-01 21:06:09
VEH00639,EV,41.88170257049014,-87.61956015118083,76.0,Idle,2025-04-01 22:28:07
VEH00640,EV,41.90334504184887,-87.67489165967352,55.0,Idle,2025-04-01 18:21:05
VEH00641,EV,41.88714816300564,-87.61673290831999,97.0,Idle,2025-04-01 19:45:33
VEH00642,EV,41.98528983849194,-87.6675946631856,37.0,Idle,2025-04-01 20:53:22
VEH00643,EV,41.71484884974155,-87.64658454360372,84.0,Idle,2025-04-01 23:55:34
VEH00644,EV,41.89261433939901,-87.62240278473877,88.0,Idle,2025-04-01 21:38:14
VEH00645,EV,41.891768384125186,-87.63663647046809,21.0,Idle,2025-04-01 20:44:38
VEH00646,EV,41.90049220017755,-87.63114433282621,37.0,Idle,2025-04-01 17:42:56
VEH00647,EV,41.87781607608831,-87.6603719673641,86.0,Idle,2025-04-01 19:37:39
VEH00648,EV,41.787530226794544,-87.75192287412266,82.0,Idle,2025-04-01 21:30:54
VEH00649,EV,41.776833820707886,-87.59210603805057,62.0,Idle,2025-04-01 17:45:40
VEH00650,EV,41.97683054715601,-87.90511708758427,30.0,Idle,2025-04-01 17:50:54
VEH00651,EV,41.98215823953437,-87.90059926611777,56.0,Idle,2025-04-01 18:39:34
VEH00652,EV,41.70533688337036,-87.61927620803883,86.0,Idle,2025-04-01 23:59:45
VEH00653,EV,41.888418653527935,-87.61792439471995,41.0,Idle,2025-04-01 19:06:46
VEH00654,EV,41.87832850908596,-87.6614259320367,79.0,Idle,2025-04-01 17:06:48
VEH00655,EV,41.896391756546905,-87.62957419590401,42.0,Idle,2025-04-01 17:20:11
VEH00656,EV,41.87955829190307,-87.64663749491012,62.0,Idle,2025-04-01 22:12:10
VEH00657,EV,41.94901501608109,-87.68167905872986,29.0,Idle,2025-04-01 22:03:29
VEH00658,EV,41.87730636962601,-87.64650386233752,72.0,Idle,2025-04-01 17:07:46
VEH00659,EV,41.85858818564612,-87.62148212261991,93.0,Idle,2025-04-01 18:46:58
VEH00660,EV,41.876990219917815,-87.62925081172351,58.0,Idle,2025-04-01 22:40:27
VEH00661,EV,41.809607905381576,-87.61736896470458,48.0,Idle,2025-04-01 18:19:37
VEH00662,EV,41.88144504886931,-87.62389876644475,92.0,Idle,2025-04-01 18:45:12
VEH00663,EV,41.90339611376283,-87.63212335132866,45.0,Idle,2025-04-01 18:22:11
VEH00664,EV,41.87759474710932,-87.64642977531938,33.0,Idle,2025-04-01 17:35:25
VEH00665,EV,41.88313303487852,-87.62358465592582,56.0,Idle,2025-04-01 19:37:52
VEH00666,EV,41.789847331620486,-87.76893165924471,85.0,Idle,2025-04-01 18:07:20
VEH00667,EV,41.88261300158657,-87.63018242457701,31.0,Idle,2025-04-01 23:36:00
VEH00668,EV,41.85649904180988,-87.61889709287085,76.0,Idle,2025-04-01 19:53:38
VEH00669,EV,41.889668719234365,-87.64069741330738,56.0,Idle,2025-04-01 20:43:05
VEH00670,EV,41.876832910769494,-87.64705651592512,94.0,Idle,2025-04-01 19:07:33
VEH00671,EV,41.94612400775318,-87.80892301010428,95.0,Idle,2025-04-01 20:41:35
VEH00672,EV,41.88073328277469,-87.62949825867298,39.0,Idle,2025-04-01 22:25:18
VEH00673,EV,41.99985943248625,-87.69876788030382,46.0,Idle,2025-04-01 18:22:13
VEH00674,EV,41.978202120296935,-87.9142394270235,55.0,Idle,2025-04-01 18:02:05
VEH00675,EV,41.790651455058104,-87.77041964354198,90.0,Idle,2025-04-01 23:29:30
VEH00676,EV,41.85498899741449,-87.6232524523946,58.0,Idle,2025-04-01 18:26:06
VEH00677,EV,41.98338095441693,-87.91699152824202,31.0,Idle,2025-04-01 22:27:39
VEH00678,EV,41.897572678324984,-87.62924101670968,43.0,Idle,2025-04-01 23:12:47
VEH00679,EV,41.89721421684359,-87.62948700714344,95.0,Idle,2025-04-01 21:30:04
VEH00680,EV,41.97604165589626,-87.90649328466762,89.0,Idle,2025-04-01 17:03:19
VEH00681,EV,41.97718693924202,-87.9050919944274,68.0,Idle,2025-04-01 18:21:24
VEH00682,EV,41.98893372004858,-87.66356074474712,97.0,Idle,2025-04-01 17:48:45
VEH00683,EV,41.88229851618907,-87.628270339157,46.0,Idle,2025-04-01 22:02:05
VEH00684,EV,41.98076996124448,-87.91278163507445,92.0,Idle,2025-04-01 18:26:59
VEH00685,EV,41.901795256477286,-87.62543363579583,22.0,Idle,2025-04-01 19:54:33
VEH00686,EV,41.87625636917132,-87.64375293415372,51.0,Idle,2025-04-01 21:23:03
VEH00687,EV,41.98287176357198,-87.91262404128719,58.0,Idle,2025-04-01 23:25:39
VEH00688,EV,41.68559205522514,-87.6671188565988,92.0,Idle,2025-04-01 17:59:44
VEH00689,EV,41.9811594799359,-87.89951672357995,74.0,Idle,2025-04-01 17:46:46
VEH00690,EV,41.98018209316526,-87.90170949300072,32.0,Idle,2025-04-01 22:04:28
VEH00691,EV,41.89866847030974,-87.63163641006116,36.0,Idle,2025-04-01 19:46:14
VEH00692,EV,41.87705083932297,-87.63122986080077,66.0,Idle,2025-04-01 17:47:40
VEH00693,EV,41.883834497167925,-87.63633425356218,82.0,Idle,2025-04-01 17:11:27
VEH00694,EV,41.85774655081145,-87.62012713830565,49.0,Idle,2025-04-01 20:45:01
VEH00695,EV,41.89583162144621,-87.63132534534964,33.0,Idle,2025-04-01 23:31:23
VEH00696,EV,41.97588466806344,-87.91343353701353,89.0,Idle,2025-04-01 20:13:05
VEH00697,EV,41.98268679449554,-87.9119086073123,43.0,Idle,2025-04-01 19:48:31
VEH00698,EV,41.974803339309545,-87.9062953126344,24.0,Idle,2025-04-01 22:51:21
VEH00699,EV,41.94496122865297,-87.65293918752192,86.0,Idle,2025-04-01 18:05:48
VEH00700,EV,41.88915187282634,-87.61925018108609,80.0,Idle,2025-04-01 21:12:05
VEH00701,EV,41.91949305975153,-87.69897563951861,22.0,Idle,2025-04-01 22:08:56
VEH00702,EV,42.001198114598495,-87.69369687774798,71.0,Idle,2025-04-01 19:27:55
VEH00703,EV,41.9774666305551,-87.90446586000613,39.0,Idle,2025-04-01 18:53:19
VEH00704,EV,41.88969993992285,-87.63013642328067,83.0,Idle,2025-04-01 23:50:40
VEH00705,EV,41.9226083702898,-87.65169660177139,91.0,Idle,2025-04-01 18:43:54
VEH00706,EV,41.978350520830766,-87.91811308672546,39.0,Idle,2025-04-01 18:29:20
VEH00707,EV,41.89044054576101,-87.61387759027147,40.0,Idle,2025-04-01 21:49:27
VEH00708,EV,41.87428239282799,-87.62555657557091,24.0,Idle,2025-04-01 22:11:29
VEH00709,EV,41.786954591807316,-87.75514526885188,50.0,Idle,2025-04-01 21:46:09
VEH00710,EV,41.89898015375698,-87.63507215456482,77.0,Idle,2025-04-01 20:12:02
VEH00711,EV,41.98257277521711,-87.90085516330737,39.0,Idle,2025-04-01 22:38:57
VEH00712,EV,41.817403237349154,-87.61641468591402,100.0,Idle,2025-04-01 20:53:52
VEH00713,EV,41.886698991163726,-87.6396156814207,42.0,Idle,2025-04-01 17:26:15
VEH00714,EV,41.896847216696216,-87.63547619747078,94.0,Idle,2025-04-01 19:12:33
VEH00715,EV,41.97575473432351,-87.9003853473468,80.0,Idle,2025-04-01 21:08:30
VEH00716,EV,41.980400053337696,-87.9006879597028,35.0,Idle,2025-04-01 22:12:56
VEH00717,EV,41.98296890120097,-87.90246897618712,55.0,Idle,2025-04-01 22:40:09
VEH00718,EV,41.89020724028141,-87.75910715301272,35.0,Idle,2025-04-01 19:52:22
VEH00719,EV,42.00136736457611,-87.69261007662693,48.0,Idle,2025-04-01 20:06:28
VEH00720,EV,41.97710856227097,-87.90032201285774,55.0,Idle,2025-04-01 21:10:44
VEH00721,EV,41.89863078521332,-87.61815393306175,42.0,Idle,2025-04-01 23:54:54
VEH00722,EV,41.88195976073826,-87.6382123088718,95.0,Idle,2025-04-01 18:18:56
VEH00723,EV,41.94582228589117,-87.6589845033647,65.0,Idle,2025-04-01 19:10:20
VEH00724,EV,41.87164113954654,-87.63035673022743,42.0,Idle,2025-04-01 23:03:12
VEH00725,EV,41.835756607332016,-87.6115961756344,58.0,Idle,2025-04-01 18:12:43
VEH00726,EV,41.87866717765317,-87.62692843431002,59.0,Idle,2025-04-01 19:18:58
VEH00727,EV,41.89802442100094,-87.63487674457147,35.0,Idle,2025-04-01 17:10:05
VEH00728,EV,41.882511326649215,-87.64489411305551,92.0,Idle,2025-04-01 19:46:07
VEH00729,EV,41.962961727554074,-87.65400560936997,68.0,Idle,2025-04-01 23:06:21
VEH00730,EV,41.96534294051377,-87.65767386576773,84.0,Idle,2025-04-01 22:39:16
VEH00731,EV,41.88900428755685,-87.64719708198386,67.0,Idle,2025-04-01 20:10:46
VEH00732,EV,42.00355189645445,-87.69386465201664,94.0,Idle,2025-04-01 19:44:22
VEH00733,EV,41.94062530980032,-87.6536822603011,82.0,Idle,2025-04-01 20:29:57
VEH00734,EV,41.98240925471099,-87.91409687265529,85.0,Idle,2025-04-01 18:06:34
VEH00735,EV,41.98460607496442,-87.91003314837957,78.0,Idle,2025-04-01 21:52:02
VEH00736,EV,41.97641136443251,-87.91576950551817,74.0,Idle,2025-04-01 22:37:49
VEH00737,EV,41.98167896818458,-87.91480969463403,54.0,Idle,2025-04-01 20:26:41
VEH00738,EV,41.80765335400165,-87.7282852534956,27.0,Idle,2025-04-01 18:53:39
VEH00739,EV,41.98134540947652,-87.91361364083252,98.0,Idle,2025-04-01 19:51:04
VEH00740,EV,41.98283495574881,-87.91138258498215,37.0,Idle,2025-04-01 19:21:18
VEH00741,EV,41.976491638420875,-87.90707371185177,100.0,Idle,2025-04-01 22:19:10
VEH00742,EV,41.79416793036604,-87.77408382535862,90.0,Idle,2025-04-01 21:54:10
VEH00743,EV,41.9761455571218,-87.9135885768408,45.0,Idle,2025-04-01 20:19:13
VEH00744,EV,41.97645311507772,-87.91172632636855,48.0,Idle,2025-04-01 18:08:45
VEH00745,EV,41.98124403346123,-87.91132016791974,32.0,Idle,2025-04-01 22:23:02
VEH00746,EV,41.79577811834212,-87.59599949395945,46.0,Idle,2025-04-01 19:56:32
VEH00747,EV,41.87747726694313,-87.66442777008562,94.0,Idle,2025-04-01 20:34:50
VEH00748,EV,41.79442305578404,-87.76925606434384,31.0,Idle,2025-04-01 21:27:19
VEH00749,EV,41.99030275644712,-87.66053561671237,85.0,Idle,2025-04-01 22:32:26
VEH00750,EV,41.85776812205872,-87.62462043440608,72.0,Idle,2025-04-01 18:15:48
VEH00751,EV,42.006510486564785,-87.81500404103734,75.0,Idle,2025-04-01 22:33:06
VEH00752,EV,41.88418081035913,-87.62264704304111,28.0,Idle,2025-04-01 23:15:50
VEH00753,EV,41.92139265459428,-87.70281132694683,28.0,Idle,2025-04-01 21:16:22
VEH00754,EV,41.981568400184514,-87.89962666397795,50.0,Idle,2025-04-01 21:41:31
VEH00755,EV,41.88338088386177,-87.62000239885556,21.0,Idle,2025-04-01 17:40:06
VEH00756,EV,41.92704062148063,-87.69677362128147,86.0,Idle,2025-04-01 19:26:36
VEH00757,EV,41.903233515857146,-87.63748137377546,41.0,Idle,2025-04-01 18:07:51
VEH00758,EV,41.887206467378114,-87.62130225218777,35.0,Idle,2025-04-01 17:03:36
VEH00759,EV,41.89837855944035,-87.63388965738474,94.0,Idle,2025-04-01 19:36:26
VEH00760,EV,41.87789664388967,-87.6662058589718,35.0,Idle,2025-04-01 23:04:40
VEH00761,EV,41.89972302857835,-87.6313888651468,70.0,Idle,2025-04-01 18:11:11
VEH00762,EV,41.89153289508648,-87.62879308062024,97.0,Idle,2025-04-01 17:29:42
VEH00763,EV,41.889853124872964,-87.62365615042114,44.0,Idle,2025-04-01 23:59:33
VEH00764,EV,41.89755278574674,-87.62951440360779,75.0,Idle,2025-04-01 19:29:02
VEH00765,EV,41.852567392379,-87.62193350134751,20.0,Idle,2025-04-01 18:52:49
VEH00766,EV,41.922597556432635,-87.70040812469243,96.0,Idle,2025-04-01 19:39:24
VEH00767,EV,41.83084148409361,-87.61791194320809,58.0,Idle,2025-04-01 18:37:55
VEH00768,EV,41.98345157261736,-87.91203791727577,79.0,Idle,2025-04-01 20:37:58
VEH00769,EV,41.742513877871815,-87.61511364098145,52.0,Idle,2025-04-01 20:18:49
VEH00770,EV,41.70451883393595,-87.62761615475733,31.0,Idle,2025-04-01 18:16:00
VEH00771,EV,41.98171709684351,-87.91289143524901,60.0,Idle,2025-04-01 21:32:47
VEH00772,EV,41.979207346788876,-87.9041017474151,49.0,Idle,2025-04-01 21:22:08
VEH00773,EV,41.98417973253903,-87.9124062842549,63.0,Idle,2025-04-01 22:01:13
VEH00774,EV,41.90337006566378,-87.6293983489002,37.0,Idle,2025-04-01 19:48:08
VEH00775,EV,41.88253527917574,-87.62167430468372,24.0,Idle,2025-04-01 17:19:41
VEH00776,EV,41.85179138770318,-87.66924906279057,75.0,Idle,2025-04-01 23:28:57
VEH00777,EV,41.89572598663331,-87.636043950363,81.0,Idle,2025-04-01 17:17:19
VEH00778,EV,41.96944437880034,-87.65252915471336,60.0,Idle,2025-04-01 19:14:57
VEH00779,EV,41.710871015742164,-87.62177855471187,90.0,Idle,2025-04-01 17:11:40
VEH00780,EV,41.899999413688,-87.63644118941262,50.0,Idle,2025-04-01 23:33:47
VEH00781,EV,41.90265451696227,-87.6375909067804,75.0,Idle,2025-04-01 21:55:33
VEH00782,EV,41.9829051109637,-87.90996226027308,57.0,Idle,2025-04-01 19:46:38
VEH00783,EV,41.902527777356894,-87.63683968409408,59.0,Idle,2025-04-01 20:15:51
VEH00784,EV,41.89826095630886,-87.63513506501411,82.0,Idle,2025-04-01 22:16:05
VEH00785,EV,41.976335790593765,-87.89894005056112,22.0,Idle,2025-04-01 23:25:40
VEH00786,EV,41.89700767873215,-87.63778237359269,72.0,Idle,2025-04-01 19:43:44
VEH00787,EV,41.8602357418678,-87.61671329283772,80.0,Idle,2025-04-01 20:43:26
VEH00788,EV,41.88242489506136,-87.62930266916968,38.0,Idle,2025-04-01 22:51:23
VEH00789,EV,41.86052574110625,-87.61799788144155,95.0,Idle,2025-04-01 17:51:51
VEH00790,EV,41.66952507328379,-87.63741971255364,72.0,Idle,2025-04-01 21:29:04
VEH00791,EV,41.88998361521116,-87.61869674576117,96.0,Idle,2025-04-01 18:52:05
VEH00792,EV,41.90246125415557,-87.63130285845212,78.0,Idle,2025-04-01 21:38:21
VEH00793,EV,41.83670419747642,-87.62163243575579,68.0,Idle,2025-04-01 18:51:34
VEH00794,EV,41.89932300746993,-87.67262582826064,97.0,Idle,2025-04-01 21:28:53
VEH00795,EV,41.88324935985084,-87.64382113058457,81.0,Idle,2025-04-01 18:39:08
VEH00796,EV,41.85577039238283,-87.61530002287165,46.0,Idle,2025-04-01 18:58:28
VEH00797,EV,41.88367402887521,-87.64430325876184,51.0,Idle,2025-04-01 21:14:57
VEH00798,EV,41.90922298521236,-87.6244059977047,59.0,Idle,2025-04-01 23:46:56
VEH00799,EV,41.98445723813987,-87.91343786550642,92.0,Idle,2025-04-01 22:23:57
VEH00800,Diesel,41.977287378840956,-87.90615642382903,,Idle,2025-04-01 23:34:04
VEH00801,Diesel,41.97477977711969,-87.89862454371894,,Idle,2025-04-01 20:32:08
VEH00802,Diesel,41.94793925654655,-87.6523342059912,,Idle,2025-04-01 17:43:46
VEH00803,Diesel,41.926904588365225,-87.64737211153677,,Idle,2025-04-01 23:38:08
VEH00804,Diesel,41.7487267058616,-87.70549314278692,,Idle,2025-04-01 23:34:41
VEH00805,Diesel,41.887429529246916,-87.61786250603734,,Idle,2025-04-01 19:45:53
VEH00806,Diesel,41.882093446793,-87.63564505421783,,Idle,2025-04-01 18:34:56
VEH00807,Diesel,41.747696074334584,-87.70550765685444,,Idle,2025-04-01 23:43:18
VEH00808,Diesel,41.88804992471676,-87.62170245278382,,Idle,2025-04-01 18:58:13
VEH00809,Diesel,41.85703885180844,-87.61579478452339,,Idle,2025-04-01 17:36:37
VEH00810,Diesel,41.90045310239589,-87.6288979095097,,Idle,2025-04-01 17:12:17
VEH00811,Diesel,41.75993825562269,-87.61354699306918,,Idle,2025-04-01 23:20:10
VEH00812,Diesel,41.89535750413858,-87.62289142311326,,Idle,2025-04-01 22:12:25
VEH00813,Diesel,41.87470209882124,-87.6244135264729,,Idle,2025-04-01 20:54:23
VEH00814,Diesel,41.90165042122779,-87.63626136440762,,Idle,2025-04-01 21:32:51
VEH00815,Diesel,41.85762566006653,-87.61638914248186,,Idle,2025-04-01 17:49:56
VEH00816,Diesel,41.88325136030319,-87.62606977132023,,Idle,2025-04-01 19:18:17
VEH00817,Diesel,41.902054356070124,-87.63111399795228,,Idle,2025-04-01 21:28:59
VEH00818,Diesel,41.870146728488706,-87.66777736069191,,Idle,2025-04-01 18:01:09
VEH00819,Diesel,41.762921741192635,-87.56874940464701,,Idle,2025-04-01 18:07:24
VEH00820,Diesel,41.88021110642335,-87.63039860328036,,Idle,2025-04-01 20:58:38
VEH00821,Diesel,41.888819871175784,-87.6270990497247,,Idle,2025-04-01 21:09:33
VEH00822,Diesel,41.87094762894214,-87.62517344066411,,Idle,2025-04-01 19:16:39
VEH00823,Diesel,41.878909296891706,-87.63671832263093,,Idle,2025-04-01 23:27:56
VEH00824,Diesel,41.90376075226274,-87.63142796159836,,Idle,2025-04-01 20:13:10
VEH00825,Diesel,41.8871707641823,-87.75285216318964,,Idle,2025-04-01 18:23:22
VEH00826,Diesel,42.006882970162586,-87.67426264041038,,Idle,2025-04-01 23:32:18
VEH00827,Diesel,41.893456515688555,-87.63910826151688,,Idle,2025-04-01 18:28:34
VEH00828,Diesel,41.902796981074545,-87.6300868538762,,Idle,2025-04-01 20:41:04
VEH00829,Diesel,41.880494526886224,-87.62125609210811,,Idle,2025-04-01 18:34:46
VEH00830,Diesel,41.836187328766194,-87.61497289233152,,Idle,2025-04-01 21:26:27
VEH00831,Diesel,41.901955743081594,-87.63083114716581,,Idle,2025-04-01 17:47:57
VEH00832,Diesel,41.86818175443147,-87.62241865635708,,Idle,2025-04-01 22:03:53
VEH00833,Diesel,41.89993342373756,-87.62350068164454,,Idle,2025-04-01 19:07:00
VEH00834,Diesel,41.903425043958876,-87.63718595188229,,Idle,2025-04-01 23:31:07
VEH00835,Diesel,41.981173917030866,-87.91008793037538,,Idle,2025-04-01 19:03:07
VEH00836,Diesel,41.8060014690727,-87.59948207688007,,Idle,2025-04-01 19:03:02
VEH00837,Diesel,41.89509717621,-87.62864518898971,,Idle,2025-04-01 21:16:37
VEH00838,Diesel,41.9756238519468,-87.90043780103234,,Idle,2025-04-01 18:56:18
VEH00839,Diesel,41.87978160431969,-87.6226500656052,,Idle,2025-04-01 23:29:43
VEH00840,Diesel,41.97665206666698,-87.91151048045987,,Idle,2025-04-01 22:34:05
VEH00841,Diesel,41.78999344105135,-87.765597216237,,Idle,2025-04-01 23:18:43
VEH00842,Diesel,41.983336245757336,-87.91540888141155,,Idle,2025-04-01 20:42:21
VEH00843,Diesel,41.980823723137945,-87.9069715233615,,Idle,2025-04-01 19:03:46
VEH00844,Diesel,41.82672232241741,-87.60012973668509,,Idle,2025-04-01 23:23:07
VEH00845,Diesel,41.87596158455392,-87.6261527335253,,Idle,2025-04-01 22:32:49
VEH00846,Diesel,41.96877555382475,-87.6546675928564,,Idle,2025-04-01 23:27:13
VEH00847,Diesel,41.876388505444424,-87.62151052452667,,Idle,2025-04-01 19:10:33
VEH00848,Diesel,41.97682697972865,-87.91332077984467,,Idle,2025-04-01 19:13:40
VEH00849,Diesel,41.885216655504124,-87.6250776421542,,Idle,2025-04-01 21:16:35
VEH00850,Diesel,41.96758949124652,-87.71773453588106,,Idle,2025-04-01 22:12:02
VEH00851,Diesel,41.85835718319389,-87.61949064630838,,Idle,2025-04-01 22:21:21
VEH00852,Diesel,41.857551299853014,-87.6132070324061,,Idle,2025-04-01 18:05:10
VEH00853,Diesel,41.97710609778221,-87.91058419337703,,Idle,2025-04-01 22:18:30
VEH00854,Diesel,41.97981709411797,-87.90934703414604,,Idle,2025-04-01 22:50:11
VEH00855,Diesel,41.879894239550545,-87.62775389832721,,Idle,2025-04-01 18:47:46
VEH00856,Diesel,41.895139770528814,-87.63557638651162,,Idle,2025-04-01 21:08:45
VEH00857,Diesel,41.97234532053696,-87.68978232900346,,Idle,2025-04-01 18:19:46
VEH00858,Diesel,41.8968314983115,-87.63533764947704,,Idle,2025-04-01 18:11:24
VEH00859,Diesel,41.87713298482652,-87.66675539247504,,Idle,2025-04-01 19:14:00
VEH00860,Diesel,41.89121406686263,-87.61663498732577,,Idle,2025-04-01 17:29:09
VEH00861,Diesel,41.834451554961376,-87.61963845391784,,Idle,2025-04-01 20:16:08
VEH00862,Diesel,41.97520219129688,-87.90325688924096,,Idle,2025-04-01 21:55:15
VEH00863,Diesel,41.79210542793563,-87.58077282646268,,Idle,2025-04-01 17:41:38
VEH00864,Diesel,41.890896503653714,-87.61571183009788,,Idle,2025-04-01 18:35:04
VEH00865,Diesel,41.88042298525614,-87.63112096107649,,Idle,2025-04-01 17:51:59
VEH00866,Diesel,41.976845487821876,-87.91758343677185,,Idle,2025-04-01 17:08:05
VEH00867,Diesel,41.71077971878361,-87.61918812113589,,Idle,2025-04-01 21:58:25
VEH00868,Diesel,41.879692765079206,-87.62448294651284,,Idle,2025-04-01 19:37:40
VEH00869,Diesel,41.882513110222156,-87.62301187409463,,Idle,2025-04-01 21:25:28
VEH00870,Diesel,41.736098616965215,-87.61863684524903,,Idle,2025-04-01 17:09:11
VEH00871,Diesel,41.88669867546601,-87.62217968981122,,Idle,2025-04-01 22:50:51
VEH00872,Diesel,41.9465400509441,-87.65884340057312,,Idle,2025-04-01 20:06:07
VEH00873,Diesel,41.899141744861275,-87.63726819392762,,Idle,2025-04-01 23:57:46
VEH00874,Diesel,41.97797549416425,-87.90537444022681,,Idle,2025-04-01 17:09:13
VEH00875,Diesel,41.982852827578526,-87.90178113755766,,Idle,2025-04-01 20:14:27
VEH00876,Diesel,41.904356861241695,-87.67551549140921,,Idle,2025-04-01 18:26:56
VEH00877,Diesel,41.88915198345747,-87.63454201916538,,Idle,2025-04-01 19:30:13
VEH00878,Diesel,41.80710682248451,-87.59825776818033,,Idle,2025-04-01 22:14:33
VEH00879,Diesel,41.87989251880643,-87.62519375600212,,Idle,2025-04-01 20:26:35
VEH00880,Diesel,41.891958034284826,-87.62625703667292,,Idle,2025-04-01 20:26:16
VEH00881,Diesel,41.89613062545186,-87.61314835058505,,Idle,2025-04-01 18:51:06
VEH00882,Diesel,41.97695202708143,-87.68822385340937,,Idle,2025-04-01 18:49:14
VEH00883,Diesel,41.871831592199705,-87.66050989698088,,Idle,2025-04-01 19:01:25
VEH00884,Diesel,41.85567628861003,-87.62249638641309,,Idle,2025-04-01 18:28:52
VEH00885,Diesel,41.89895057498369,-87.62875541958321,,Idle,2025-04-01 22:27:25
VEH00886,Diesel,41.881707365036924,-87.64714546607723,,Idle,2025-04-01 18:27:53
VEH00887,Diesel,41.954015042742434,-87.72636506629736,,Idle,2025-04-01 17:06:47
VEH00888,Diesel,41.98061785982848,-87.91515774926886,,Idle,2025-04-01 20:41:42
VEH00889,Diesel,41.88057992946138,-87.62107910769393,,Idle,2025-04-01 23:06:51
